sample_id,label,n_events,n_nodes,n_edges,build_time_s,peak_memory_kb
e903a18586d832b0d1477e1657075b9c1412b965bbf94155ede63fe69999a129,Trickbot,95,74,95,0.000138,
e912248e8bf2c89af7bb69bba0d63826ddb5e7ee9cc7c79f18ec2b48e1db6d62,Emotet,277,187,277,0.000419,
e93254b998870b3bb6a5963fa00aa6071deed1923bff71a99052d3f39ecb3e32,Emotet,1056,978,1056,0.002106,
e93b7488164604f324d264abe2a500f42427bcb66f5280e771e1962709cb5b9c,Trickbot,18,18,18,0.000050,
e93c36c0d9d95c5a6b0cbc3349704faf0bf62bc8bbafc08facb0c6f2adaac760,Trickbot,3052,1641,3052,0.005218,
e945b4cfeec3bd7a2416294fb79a24d092651e509389ecb9706c18ba337c43ed,Trickbot,19,18,19,0.000040,
e94d7a5e632eec55b89a034c6a7fd60a2916e0d7d801e6af90b5e8653d11092b,Emotet,342,236,342,0.000553,
e961dca9e6506f9fa2c5089f71c0696bd2b9a0d09c3ddaafdbecad0acc3daaca,Trickbot,208,97,208,0.000265,35
e969ae7dda7f4a79121cbaccfaa56ddd787e804b487f2b72ac113130a1cf0140,Trickbot,77,57,77,0.000110,
e9726711a5ac50349fd6ebaefcfc57cb2584bce050c7fdb9c235670155fb0e58,Emotet,82,38,82,0.000116,
e97b9ce6a1b405f65066937e996a033e59fc3ef1a74804e9fbc22f02787ac1fc,Trickbot,1982,1300,1982,0.003410,
e982025655d6cb8e4b59cfa41b8adf1be862c9e17647bd83ce66c95f08da09ee,Trickbot,8,8,8,0.000024,
e986b7fe92b543413d761ec9195ba7a299cd44d29069f78ee24194f84c7697a3,Trickbot,46,38,46,0.000091,
e98c4596abdcd1717af1e7961853b380fdd75042fee3fd3cff872c5bd9af3cb9,Emotet,162,91,162,0.000266,
e993de826e088416148ee5767ba64b6ef41887118b50c00985c578de4bf29923,Trickbot,85,71,85,0.000159,
e9941f76a08fa8bca8d4d75adc522c3d52a6c9d348e20dd6bf921adffe2bca0d,Trickbot,17,17,17,0.000037,
e9ae5ee8502cb46f85bcfc63c0f095da81649284f81ff9b2fd91f7ff5d70e7ec,Emotet,167,137,167,0.000248,
e9cd16d3197296ea51855cf7a6eb4c10b2b66418f7f14df8a0498ed2916b9644,Trickbot,17,17,17,0.000035,5
e9d31b4b4442147b95c0da08cfc9a8298bc71b4f21b5df0d7e0c206403f2b013,Trickbot,53,39,53,0.000076,
e9df0f4fd0c719db9dde78a85784d493dad536e49e205d114c16917dea394d4a,Emotet,166,141,166,0.000303,
e9eea2711ee876c3de975424e8119550bfe9a135367f97f0d2030d8f83c53a87,Emotet,271,192,271,0.000421,
e9ef7a265117ea29ad929778d6f8d83974d582d3e8deb78e3ea45ffac8c96b29,Trickbot,62,50,62,0.000095,
ea050eb4903137f820474e261b02a4b9318fca7ff4517e63c443e56ba4e25e9b,Trickbot,8,8,8,0.000023,
ea6214e9d84fd4b33306a94568fedffecceb8cfb60022a8985202c60b5764fd0,Emotet,1057,976,1057,0.001958,
ea6e258ce9ee30055fb3a8d1876e3a41b53658c18b0041d00e3b214d1ec940be,Trickbot,136,54,136,0.000200,
ea7b523f4f68097f83dc3f0380992423ca37932595ba5d42f5dbaeb279e4dbe5,Emotet,210,151,210,0.000394,
ea8479d471d38105312f8264f2d93c7dd317d1bfda94f345f74313efffe8fb54,Emotet,1082,980,1082,0.002037,
ea86c28485214d899eeb425c8cedfe9a2266a57bb283d0b9771b29356d128a53,Trickbot,8,8,8,0.000027,2
ea886dda6421653cd2622c12df5053d97fa238914c33cb970530bc8c003db9b5,Trickbot,9,9,9,0.000033,
eac5387f85bcc2c3e845e90e8c95100762314958b33bd45b7c11f550da551893,Trickbot,15,10,15,0.000041,
eacce381bfdf5a3bc5e1868f08024fca6a3b3fc42fb9852eef3a6b081c815805,Emotet,369,276,369,0.000740,
eace092883b328451a22e685219a456c1212ef34a0b7f6689a9a9ca064d92de8,Emotet,144,90,144,0.000240,
ead6a7bd432d4121f34ea6501cdce67f93f50ad2c738bcfe961c844c1f03c6a2,Emotet,101,54,101,0.000149,
ead8392a075fc361e44cf94ec8842bcf663869a4738f1d6709b49cf350caefc0,Trickbot,54,38,54,0.000092,
eadc7fe1cfa18dd6785098d1918140a9356cd65b7709a5c1d37d737f5711af0a,Emotet,576,220,576,0.000897,
eae539bc72defbee726b5bc5b339e4bfee655b24a3e1c97f2ad6c3f0472025ac,Trickbot,39,33,39,0.000076,
eaedd20618725f368adcf78854d4a34e36b69ac5324fbc6542b9f87061640646,Trickbot,8,8,8,0.000022,
eaf53d9daef9be6e98cf55efa802fb4228275225a20003839d7c6badf854f1e1,Emotet,212,148,212,0.000320,41
eb243dd9c2d2b75d120c85c9405e21da35a6f248d6f55dd671b0b49c6938fdfb,Emotet,200,143,200,0.000354,
eb2b4f999ed22009cf1803b8c9d6b318cc1e1152d5dd735a485a10b1e449efe7,Emotet,52,41,52,0.000083,
eb2baa51708385a8aca85435665b2d0d8675497cde412a4d568399d54004ea64,Trickbot,17,17,17,0.000040,
eb4089f839066855364b57c597db04c2ced79c9c1a86f9eb4ab58e9892864668,Emotet,184,144,184,0.000301,
eb5aa0e0eaaf82fb515a644e4a3aed17d619209d173cbedbc2a5e178b14cb285,Emotet,266,175,266,0.000380,
eb88147837641246529896d7f6c65de310de322cc63d73b960851822b48f724c,Emotet,241,159,241,0.000348,
eba3d339b05a4d6d36c67d4e2db1dcd1749df843a1e01ac774b1e57cdd0c71e6,Emotet,249,183,249,0.000403,
ebb0d16222baa6de805409f5769b25f44e4201b6a1d1557c38b21510ba2e87c3,Emotet,33,15,33,0.000051,
ebce6e567ae9d8e03efb1154963c874f9399ae11259c0e000726f6f569daaadf,Trickbot,109,81,109,0.000186,
ec01528e43f47e94bd71838335512b7c25cac8260cec699ad42aeea9dfb2b77e,Trickbot,64,48,64,0.000094,14
ec0cba440ff04d408d0631da1d4f798ad441bd4342e1f5f8b0469444449099cf,Trickbot,8,8,8,0.000023,
ec1cbe072cca81c0e8f582db67ff73241550ed1a5375551d95273a7c863095b9,Trickbot,1900,1274,1900,0.003448,
ec1f0b32b29f2d745122c12089b7e386af23223e66e0bedbc79e26f1355ce686,Trickbot,81,67,81,0.000128,
ec2002bb688fc10a6d7dc46ca26066f32d7d88d8db9ad2a9c46f85c97d1f8d6b,Trickbot,50,39,50,0.000076,
ec30db9c554e434e2c989905cfdc21ead86bc0d90ffe7cda9aca02425203f5fd,Emotet,314,199,314,0.000440,
ec555fac99a261486880fd029d364a1124bd3da4c8ce49a1a8b80eb8949799e9,Trickbot,1188,857,1188,0.001875,
ec9aaf5141e7200a064fe9a1e8d8805c286c029b4ffb55fb60990981829b63b5,Emotet,243,183,243,0.000427,
ecbc9d961dda951a6f09fbe61ceaa528380ed61108545ffcbe9b7e68bc95b18a,Trickbot,63,51,63,0.000095,
ecc51c74edc546d15bbfdae3fbebefc015afe18596bb4ff1324f86891d53003d,Emotet,326,189,326,0.000502,
ecce544e65345f63dcf87a186c084481ac80e4e3f010b9df55b75acbc5d0086a,Trickbot,50,39,50,0.000098,11
ece2a89aa4bdb318370bc75458d7d790791d7b46287888d40b555e3b7726b228,Emotet,299,190,299,0.000412,
ece6044960b404453e805bdb10258cbe3b756f89bb301a3f7b40835a75603925,Trickbot,2037,1348,2037,0.003516,
ed510764d2e7428911955269767706943e354b56a61edabfc127e56dc15628e1,Trickbot,81,62,81,0.000152,
ed7a9442490ad4f812079cd1fcf9ab7b6e8e0fe38045fd17dc16a268fcacef55,Emotet,949,923,949,0.001674,
ed7c6c1198f14447809a9e52afc2359834b4f9f49b11edc4a02b216e51fe54f8,Trickbot,82,60,82,0.000119,
ed99e0b5dab8df5a6c6b72ac5dce29b83eccd08ac46418f248868385f6153fa2,Trickbot,1223,770,1223,0.002314,
edb2a8eb474fadff0489cf7ae882cc646ad886d92e835074e27139f1b72a1f9c,Trickbot,1968,1255,1968,0.003324,
edcedbac57a24ff8ea61ac29936d868fbc0d8d7bdf4e0fa47bcf7ec53bb6d888,Trickbot,1922,1277,1922,0.003246,
edd83fa37a15535f80474933779e557811bdb4cf3617c9be4ab5ab3765d85cf9,Emotet,189,151,189,0.000345,
edf609ac4f18c0340570170fbc7a6d27505fdb79add69d5916038a36bfa4bbf4,Trickbot,58,33,58,0.000078,11
edfbe791ff17b3790b05bd09c12be46d9fbed6763975fff9ccae4efb91cda41c,Emotet,144,90,144,0.000189,
ee14115ae5c40d45829a2357d59247cca7613536ae4bcb72c2ccb3d2f1d37550,Emotet,956,924,956,0.001702,
ee395230e8927f9edb75dcab07ec572feb2ef5b861aee1c4189abfab4b71994a,Emotet,318,223,318,0.000458,
ee564ca3ee73929a1c823756d462dff3c7da29b655ca7db35377ba7ccba6503c,Trickbot,46,38,46,0.000082,
ee6036eda1bce24872269e0b59275b63d0a71513768f3dacd9b42ee33767ead9,Emotet,34,17,34,0.000050,
ee6725bc90ca85b3f18d41e3bd9169404205b384f5c85ddfcdbf20850979ba85,Trickbot,74,60,74,0.000107,
ee9d6ffb0e3344b8e996c4518eae258c32c01ecee2938db8d6872365d9e86f9d,Emotet,274,196,274,0.000397,
eebc3bfca7e5446922d45d064e6463ea6a1cba02fd3ca4900ec455cb48860e11,Trickbot,89,74,89,0.000131,
eee1628ca6c19494d8e3734943ece53044dd4e82798f2d0eb25bfae83f3e6a6f,Trickbot,1941,1302,1941,0.003566,
eee22f9316d5d14c86ca2c57d3e5d2dfad28044d3e9663c9877c322ab0c87f7d,Emotet,184,141,184,0.000286,38
eef5f237d0fa7e163679ce29c37da190b578e956ece1c165c74fe3a0d3630bfe,Emotet,152,94,152,0.000236,
ef031928afce43a0e0877070126f9df320e140b02c7d12555aef94afc0241cb8,Emotet,261,187,261,0.000454,
ef10e4ecd665374b46373210a9f14868a6d4a516e265bff071a71cf00ae2688a,Trickbot,16,14,16,0.000032,
ef231c04b178b616fc71423c64a0b602e8a45695f0230815f99192edcc94def0,Trickbot,64,42,64,0.000105,
ef3dc56551a3165fd223fbd686387536c409dd58d040029d5938834a0953ebb6,Trickbot,74,61,74,0.000128,
ef480fbffd1d15fc9df93cc9d4ba7f11198bf0f9bdfbcc04a987c4612ec5a4d3,Emotet,283,192,283,0.000412,
ef5276be4378af3efc615b90eb59e0b43dfb0cd2739774c068368a718b7800e5,Trickbot,154,75,154,0.000250,
ef5a54d5db53b4048dddc782c78f7afc2d66a2f24e480d91be9c9a96d085f117,Trickbot,1282,808,1282,0.002188,
ef6aa77f81b087b8a855075f8494ca4ed3112dfde84c53baa443f3985317d240,Emotet,139,88,139,0.000196,
ef7056998abdf0226635942d99393026228a6e6f56549af0271ef7478b1ce698,Trickbot,1887,1250,1887,0.003142,426
ef838dccbc9ca83a3e7574c5cfbc6255b3e8ea8abe08c7b4e3df57e80f77fc49,Emotet,202,149,202,0.000300,
ef967411a1329194f9bb2502b487d04e8d28cb39ce7199d7d9818d50e2d754d8,Emotet,1073,978,1073,0.002024,
efbf6387aafaa5a2e090b3f68785b8b1ecca195b661d7be3220f3b94e8dc0ffe,Trickbot,50,39,50,0.000098,
efd9f27dc06fe39568ed2123ce4ac69c696fa62eec9e5ce60f6e5b6f4a0eac7b,Emotet,183,143,183,0.000330,
efe63d6150c51523ee1665ed929e4a793d5fa8cf7e90f7d75e77192b18606655,Emotet,40,26,40,0.000061,
f0160e88d8c3f81fce0d2064fadfc471219d58b837d6a9475750bfcfdfc27d15,Emotet,417,232,417,0.000643,
f02b7c8b07da49de65c26605f9b448ceb4561be52d3bb72cf85b911bfe321fed,Trickbot,100,68,100,0.000165,
f02e6f2e566bd0f0135602370e07422c69ee45cef67f98616ec61d21c6ee84a6,Emotet,973,930,973,0.001837,
f050f426fbfe68f429201bc7dfec6eb327a2bf981dd51f93c2cb85d3cb7a5b79,Trickbot,19,18,19,0.000040,
f0692ed39e657dbd8cfaf9c509e993bb10146c8523f74e451d85ea1a619bcb33,Trickbot,1895,1224,1895,0.003210,421
f06df4b1a5650adefa8c964fb247844a8053a6dceedcf0108f3ea49eb819f830,Emotet,333,197,333,0.000540,
f07cd6ce08880b083b6e456f91b74acfc3f74ee7dd55d2a5c25d59bb4a00dd98,Trickbot,1348,873,1348,0.002240,
f082416817deeebc4325abd73127ec211069e82f1d015cf258b58afbd40b76db,Emotet,36,23,36,0.000068,
f087c793f3c7889867dbe974e47bdf3f89e4694ac1b710e1abf78dc895103cb0,Emotet,152,131,152,0.000242,
f095c730442b5d72e0c234bc66c7d23e32e04d53018606b6cdc5e13c51451a6f,Trickbot,109,44,109,0.000186,
f09af6587214fd79caa982d149487ff5c0b1e0bb2557da43788dcfe05d37fdda,Trickbot,1467,956,1467,0.002774,
f0a437aec71ca97bd05d1b5263cf5c3c90a5d95f0071dbe9ca110e7966c03089,Trickbot,1183,763,1183,0.002286,
f0b02cba834e17fe05521ae96a7e743eb404aa25a4401584d2b65356b5b997c2,Trickbot,1864,1234,1864,0.003906,
f0c413ded906e2133d07d1915197a99afb85f0daa459143841c6541e729e62c4,Emotet,293,198,293,0.000555,
f0e1d7822e723b7b5c7ced533bf92e643f683ba7bddaac36fd37bb3983fb4c0c,Trickbot,9,9,9,0.000042,3
f0f628fd84e94101658a4bd291b8918cc77936a6dbc2dcdca9a019e30fcfa26a,Emotet,17,12,17,0.000062,
f0f76e364936ce656637e0134613290b5c209e4ea67bd684ec004f3d7049f8f1,Trickbot,71,65,71,0.000152,
f0fdbb70759e917eb3115511e93c01811049d4c2ca404fafd9216ce0026afa0d,Trickbot,8,8,8,0.000027,
f10078d6fd6230a77085680b776df5aa18eaf85f7ec0513af0b02d3dc896ef0a,Emotet,247,192,247,0.000417,
f10c3eb5f351c368f7e8d83f4702101107b083bfa75803d62b66fc46007d6e21,Trickbot,75,56,75,0.000134,
f132891437c045bc4bd9663db2029bba693d784d288de74d3ecbf5515b2c0795,Trickbot,17,17,17,0.000038,
f134c1771743fcbd2d174b221c918c8f0f00330c7b3670aedd1df4224352a982,Emotet,215,183,215,0.000373,
f14f5aa0ef9469f098887dc3818bc9986c31087cd13e20bc22c29ef8c63e2828,Emotet,26,21,26,0.000058,
f16bcb3cae7b0d1f1d25d521c2a109b3dd2288724dc7a54e80e77ba5b2d89287,Emotet,289,184,289,0.000489,
f1be7951d93915f69660cc3f9d7bb66c21962fa731d7d9809c7049dd71d49652,Emotet,104,51,104,0.000155,18
f1c27ae05476fdec732da91b27435205bb0e545082aa402ad5fad1021640bc2d,Trickbot,17,14,17,0.000036,
f1cb75052cd896c579b2a86976645d2be5a81e5535ecc12a78a70e968cb884f2,Trickbot,47,38,47,0.000128,
f1d441b0b90629f55036879810fcec43503f753973c415666bfd1e023a42a91b,Trickbot,75,56,75,0.000125,
f1f01ccf875c0cbd122e89ac0c0c03c7a7c6946fc3c454d4d6e88b3403e7bd56,Trickbot,1094,768,1094,0.002008,
f203d3016192273ceb07925f73a6ee4e23f7616167b26ccbd473ff9d92489cff,Trickbot,160,67,160,0.000241,
f204a12fd33cab7a4ca5a798cb5eeb4425f2dff3aa1e82137b8ca57bb8c7fb54,Emotet,300,192,300,0.000529,
f21320c6ce361c21ed5bf3a11c23f4bfd08693b03caabcaf92812ea1e5c3c33f,Emotet,332,185,332,0.000483,
f213b11ab950cf7a39f598219d91cc45de185f4bdfc25f09313be4906d3d984d,Trickbot,1833,1211,1833,0.003185,
f24b184c6a205235d6c738fe42837945bc494ef7a6a27e5e66cf8d341f823e5f,Trickbot,80,61,80,0.000122,
f255351b284c106d98ad66ec91bbbb5d579e37a396f9c942035c48ae2c9ca0f1,Trickbot,8,8,8,0.000022,2
f26d1ba2e0ee881814fd72044c3acd153dd97deb00d605cc53e76b6c99923c85,Emotet,9,10,9,0.000023,
f2830202055444630f91e42f7db5d1a6c6b1e54d3bad6b766663d863fdd9e0ca,Trickbot,42,35,42,0.000093,
f28d699bcb680b7736093ba326510aa182785c8cedef6bd86e1b2e53b2944532,Emotet,260,186,260,0.000406,
f293bd300550c5fd03395d1d72c2f6475c4b7a66744ab20ee85f1fdda13e9cbc,Trickbot,1401,865,1401,0.002337,
f2a27289bb695ddf94fc82bdc65a0cd1fee63afd024ad281407ffff6b2e72909,Trickbot,93,80,93,0.000141,
f2a7bce10650d8d1d5611072d60e898343fd7a1a14f3b2a949bdeb330a3c5769,Emotet,1039,966,1039,0.001740,
f2b44a2012a894733d1dd0c060c004be1102e69e384b014d71186b343fc4eca3,Trickbot,62,50,62,0.000101,
f2c9606c4c1a25501b9e0a1a770459df271c65cc80564fb66c40ab36978ec05d,Trickbot,50,38,50,0.000106,
f2ce941181c48b3998cd79fa06f88edc2c1cdeb7a1bef15bb9aeeab423094575,Emotet,288,187,288,0.000404,
f32fc805374fc7d7b4fa9390b557ae1b1aa3067649c6aebadfc3524d332f146b,Emotet,244,139,244,0.000327,44
f33fb3da222b46a8a97e5642c9cde74b2f512647328ab905744d6997aec580d6,Trickbot,77,67,77,0.000139,
f345b8bf6722717986f425a74bab4f6fbb2cc67e580c2b276ca317ea4019d1a8,Emotet,216,144,216,0.000370,
f34d7a089baac01119caaa6b97efbafed560919d80b7b6278cb82d02b33c008f,Emotet,203,152,203,0.000285,
f36f5cf6a47d6be8105949ae187c55ec2e6cf9430fe82e3fc29eba933dae3f99,Trickbot,60,48,60,0.000094,
f37a4698c101a6d841ce813f5b392dc5d0b787e38827cb114ef221cede9201b8,Trickbot,17,17,17,0.000032,
f38c77ba6f85b8561e1a0b1487542671e01bd478e5f36f2b7af107a55f00f5a6,Emotet,321,195,321,0.000446,
f3965574144a8b18cb1071ab5d0eb41d11f3361daa118b52f6eda365dd42cbeb,Trickbot,44,35,44,0.000085,
f399e96f33f5a2b6c2a3328badc93576e33db64cfe16b49ca4c018799b94d2a4,Trickbot,192,84,192,0.000238,
f3a3b7ff8140d75ca4b6ecc3d5cb7d4db614401f57b663a8a89e2a2c38ed8438,Trickbot,1848,1199,1848,0.003708,
f3af2dbb956568b03dfc2e54324b6a5c0afa5d09d541ce3b42aae6600a88fa85,Emotet,261,181,261,0.000447,54
f3e73007adda7c34b1020a3b525b502a467070463371d70ec2c8408f7f8bef60,Emotet,161,134,161,0.000244,
f3ec23f7bd53e13c0abbd098ad7ebaddb592904a2e30fb370c82b0aaafd9cf0e,Emotet,1047,977,1047,0.001848,
f40569fa3c0884b8a02afd2b5b33a67c06d343a71dc7dd630d57257db7dcc88c,Trickbot,127,73,127,0.000169,
f41a2585b5ddb80f7c4e3806358e6658e51c8e2244bd0ebfd9556312c65e3dca,Emotet,34,22,34,0.000057,
f4222924a7849a6676081078239803cadca1e3ecc7eea124b3610f4633341f04,Trickbot,18,18,18,0.000036,
f42e578cf2b7d93ede0da786e75e79f02e7ddadf9317fac3499045f37de5f39e,Trickbot,79,63,79,0.000135,
f43184e88fcacb6a635249fefd1ea019ca01067a9856d45d9bbb0ca18e0523dd,Trickbot,17,17,17,0.000036,
f435d81044e2c99b6aa801e30cbf3762687af846e8d2d7f2ec54e873f31502cf,Trickbot,1942,1272,1942,0.003443,
f442768898fa1fa5c93eb1f25ac138e76d49f32f24b881241a0c2322bbc9258c,Emotet,319,194,319,0.000472,
f44b66b3cbcd1defde05947ead83989dda4748ed6923ed915fcef6b94bc84cfd,Trickbot,8,8,8,0.000026,2
f484e1a3ea4d89c5a69f7e511e155dc441eb4a75aeab56dc1d1ca3275972d709,Emotet,309,229,309,0.000543,
f486fa3d94386a6c05fa58d84855dcc72561fb43a523a3804a982f43c3dd3cbe,Trickbot,95,78,95,0.000148,
f4ee396cb0bb096028bcebf4dae3f0707452a97cf8350a7f89ef079b172d2597,Emotet,179,142,179,0.000262,
f4f68010f2f7fae7ef77650f0b5de6249311b34b29ae31865afa8c7676157e58,Emotet,25,18,25,0.000042,
f50b7841be63d85f3ea3438c775294a59e30a6239ed90869c6ef876d69f0b140,Emotet,61,34,61,0.000083,
f52b1418682e5c51e412f773d964354bd0656a10b47d31f438e5387dd37c1ee2,Emotet,262,181,262,0.000426,
f52c59c0b25803113aab10379b802951eeaae7cc33ba975d8e6ab2eff8ad4b0b,Emotet,373,194,373,0.000552,
f54fbef40218fedfdf9c9483179d877186aa6b63411d0edcda5236da3f3b3129,Emotet,1185,1009,1185,0.002226,
f5745320f22fb406ec52c65580e26c432c9f29b5c29adacbcdfc68080de4a194,Trickbot,1396,833,1396,0.002324,
f5a6002e4a68066a27f07a28b228e6ec0178b1be2d68056d628a8aa0a83f3dfa,Emotet,330,198,330,0.000494,64
f5abca2b0bad74970347f9f4ed09eff1df1dd9f6ee1866e76b2a3003e06ebaae,Trickbot,1399,971,1399,0.002398,
f5ac15d39e6d149d1af41c100cc24be6fbf917d6fd334d0ae5bea318bf9d6af4,Trickbot,17,15,17,0.000033,
f5d7aec9eefc72fa771d73a160de1ff99990a464e8624d54fe02331cafffd3d5,Trickbot,1714,991,1714,0.002841,
f5f8c8434245a9d34f26eda3b69d59b6c2296d2b5439c10e6993d3528ae38f86,Emotet,28,19,28,0.000046,
f5f9acd974ad1cda61ca03edbcb5be5153c15868be9796ee4c32018533d74e8a,Trickbot,42,35,42,0.000067,
f661b9162702e79d6854fd0dc5f458818f3ffde979b6114fa9498cce9086d0ea,Trickbot,135,64,135,0.000172,
f66cf53b8654f1ff9a12e2020d7b3cf923643c9101e598c64e262588d7cc3ef6,Trickbot,18,18,18,0.000035,
f6739a4da17989a1f9c7fd9f134a7c9b86cc83adaeb2ff608457122b02eb3f99,Emotet,263,181,263,0.000419,
f6c52913cc9de525e94ebe0eb0d50c32ad6388901ccddcee04de65e23f1ac0d4,Emotet,103,33,103,0.000163,
f6ca633f1583494bd0cbbbd939ad9d64db2f72135ec9e650658a55ab106c6389,Emotet,28,13,28,0.000062,5
f6cb5e633d37c34fdca320a97ff2ee090ebbff0b81c45bfe9840f59fb3114bf7,Emotet,1164,985,1164,0.002275,
f6ddf9632f5b8d29c4d2e760572b034bda183c655e96c79db912b668bdc9e00b,Trickbot,113,63,113,0.000159,
f70f5b9b0bd38d6573f67d23c29cb4d6781c8a574618c6a98a3a1465d1750d12,Trickbot,81,67,81,0.000120,
f7241617e0a7dd47ecc525213b91db6bdaad69f64790b273c06221261e9c4cbb,Emotet,1010,941,1010,0.001852,
f7270c450f6fc019c5111c1a539c71a91408e52cef9745ed4bce7688e2feb30c,Emotet,166,137,166,0.000270,
f728183e3d040dfad00c0371aaa7fa6f1990cc621477931e9aa115a739b96a23,Trickbot,42,35,42,0.000080,
f72bdb6178b3d0a954f7d1c6b5522400c31261a7e88ed98258c48f9d0889bcba,Emotet,146,126,146,0.000299,
f73293448658dd83b9352d645c255cc1c044451ef7315a7424d4f18978b6cde0,Trickbot,57,44,57,0.000104,
f7544f4abb5a740a76626987b87187716163314d7983a2ce697726460e673e71,Emotet,3,4,3,0.000017,
f7605c21ce060d8501b5594f2c9309f74caf36feae6a35c275405ecf139eb222,Emotet,302,203,302,0.000482,61
f76fd135b6ca6580ab454f45bb27b67b55ef30d24e5e4b2423d3d351243fdd3a,Emotet,264,185,264,0.000400,
f780602112701abeb52cd0433f184718f4f1fe43a8c34289e2a9e8c6f8b866f6,Trickbot,51,42,51,0.000092,
f789694f7d1a26ca64ae9894276df98a3f0efc98049c91efcee009746064eb80,Trickbot,43,36,43,0.000093,
f78ac23ce0d260d7b7e8c4be970c0177acb1db2a0b8c663fdb6b3349308f30db,Emotet,181,141,181,0.000296,
f79b0c3bcb0187115eaad6b2eeabdf7793881a6be1881ad3ba6a092e7481c45a,Trickbot,8,8,8,0.000019,
f7ea454b850bdd28e0c98afd6e41316d297e795d3a56310d288157ca2dbb9a06,Emotet,263,183,263,0.000374,
f809b6fc488fc89d99792e07a27f2df3d9aca59c8c3ea8418b413f3b87eeebba,Emotet,70,36,70,0.000094,
f80c4b97d6c35c84b64ba3315dff62cde4fef6ab99510268db6817151768d5ff,Trickbot,1459,874,1459,0.002335,
f81fb67288b9c435bea2d938e8af5642d4d6084355f9e2d3ad3c1f7ff33cb2a2,Emotet,167,140,167,0.000267,
f8367fbe989004ed0315a780844607c24bc103546c206847465004326d69d3d1,Emotet,231,156,231,0.000353,44
f85cff4bdf35cde6c0384f3f5275447bd8ef6c1f43bd003490f9214d9925ac2c,Emotet,332,203,332,0.000602,
f85eeb9d057437427f36a224d08b545792d3200d9432827e5df5cb2924690aa1,Emotet,160,134,160,0.000246,
f87328a9e126b3752add1f9208f5bab2599f127b917140ab4974d8f8581761a6,Trickbot,1958,1253,1958,0.003437,
f879f29543437bf0d3b6541b50e8ce0eeb30b83f7b90533b0314145997d5a9a2,Trickbot,145,98,145,0.000217,
f88bed9258eb73db514abb1b618045f7db96b023bd2272c9cd26465c6a7140cf,Trickbot,42,35,42,0.000082,
f88d338d2a234b1497105902f97a0f3a35233b632ae516b821949b14996ff51c,Trickbot,1037,771,1037,0.001813,
f89347c5755930d2b5a8bdf95706aa4452cd9fb3ce207920e017799f4ac9ba0f,Emotet,1130,979,1130,0.002202,
f8c8d8a88a0fb738bdf122d615127d4cb92bbf1694a9c0a7c324d49ebebc551a,Trickbot,8,8,8,0.000029,
f90375d440d8ef66bf0721766ee0e3e1f27e08c5b649a446556b394f6bbec987,Emotet,275,186,275,0.000379,
f90cfe24e85090c9ee9dd7c0cf57f86c37f7dca9cd97290b5889380f28340f54,Trickbot,17,14,17,0.000037,4
f939a37b61dd1d02607d31cfb96e79ad1bde0fd7aae085d3af643a2c8514e01b,Trickbot,81,61,81,0.000133,
f945ca0b415f97c2f91c124b6624e843d09fef4a0088ef8d2aa27c357a8a872f,Emotet,257,182,257,0.000350,
f94e5504abfb716f28bb72d7d4efef370fc58a6f21eb7fb666e9791242919ed5,Trickbot,848,749,848,0.001370,
f9505fd2c30bb567b70b5371f495c804e5f5116079dfbe6ae863f6a1f77da517,Trickbot,8,8,8,0.000020,
f960ffef06b788242fd54d65eee38a3ee9a6f2cd9270498aea1a042d92658095,Trickbot,17,17,17,0.000032,
f97db1b41ce1b55c96793206d203383430cca7275f43fede2fefad9b92d9fd35,Emotet,152,132,152,0.000237,
f98420652b056c6f9105d1dbe3d5e43e4fd8d604a5863f8fbc2c7eabba17530a,Trickbot,2164,1222,2164,0.003416,
f987f161dc8d805d81dcfeaaa540f26967fe3185ec49f5f049d2050b578056c9,Emotet,247,180,247,0.000351,
f98aa400011de33e367fb96b89a7d33a9ff6182f2762be863da4af8e9c8d85d0,Trickbot,1913,1271,1913,0.003283,
f998c1d9460b52fdab8502057ee1873b10e10cb355a420d524a972514284452d,Trickbot,46,37,46,0.000086,10
f99a39e9e2ead3ff198970e53adced06bf856af2fc1fa43066135d2928738909,Emotet,367,190,367,0.000497,
f9b4a6fc6e1b9d14323b387e560c0c83fd95e072b340659f8f7b9140850e1813,Emotet,1066,975,1066,0.001814,
f9c6adf4e6f3e82e1ec88a20388cafa11595fe9fe085b9bfe4c28955faefc70a,Trickbot,60,48,60,0.000091,
f9cfc026b9293c3a8afb479e51e9215ce413099b73f092900ee27367ff56b964,Trickbot,90,76,90,0.000142,
f9e63ea2fec131365c669c175f4877a3f2e24397cbd52369b5f33035b88d8d64,Trickbot,2635,1808,2635,0.005147,
fa053d6f8b598c8da5dd185058648c5ad92939098643196e9c949344eaf3e455,Trickbot,136,78,136,0.000192,
fa11381adeda51a6622d18c4c18c28c7cbf4bd259cf31b17ccddd8a162eb1783,Trickbot,1068,791,1068,0.001685,
fa1b8eeb689d093294b36dea1265a3ab616d4fce7d7fe9220d940f2ff309b1a7,Emotet,34,17,34,0.000051,
fa29ad78db0a1ccb8ffc4bff6afc1c69b8a6dda5335d9e9b9081506d754477ae,Emotet,1079,981,1079,0.001809,
